,   DAY,  ELEV. (FT),  STORAGE (AC-FT), RESERVOIR EVAP. (CFS),RIVER GAGE BELOW DAM (CFS),ROCKY FORK CREEK (CFS),TOTAL RESERVOIR RELEASE (CFS), COMPUTED INFLOW (CFS),CALLED OUT? (Y= YES) (N= NO) ,EVAP ACCOUNTED AGAINST FILL ,MIN FLOW BELOW RUEDI GAGE (CFS),REQUIRED TO MEET THE  MIN FLOW (CFS),BOUSTEAD TUNNEL DIVERSIONS (CFS),BOUSTEAD TUNNEL DIVERSIONS (AC-FT),BOUSTEAD REPLACEMENT RELEASE (CFS),BOUSTEAD REPLACEMENT RELEASE (AC-FT),REGULAR CONTRACT RELEASE (CFS),REGULAR CONTRACT RELEASE (AC-FT),CONTRACT REL FOR WOLFORD EXCH (CFS),ADDL CONT REL FOR WOLFORD EXCH (AC-FT),TOTAL CONTRACT RELEASE (CFS),TOTAL CONTRACT RELEASE (AC-FT),ENDANGERED FISH RELEASE (CFS),CUMULATIVE FISH RELEASE (AC-FT),REMAINING AMT AVAIL TO FISH (AC-FT),TOTAL REQUIRED RELEASE (CFS),DISCRE- TIONARY RELEASE (CFS),RELEASE THROUGH PP (CFS),POWER PLANT BYPASS (CFS),FLOWS IN FRYINGPAN >250 CFS (CFS),DAILY OWED TO RIVER ACCOUNT (CFS),OWED TO RIVER ACCOUNT (CFS),OWED TO RIVER ACCOUNT (AC-FT), STORABLE INFLOW (AC-FT),CUMULATIVE STORABLE  INFLOW (AC-FT),DAILY FIRST FILL (AC-FT),CUMULATIVE FIRST FILL (AC-FT),DAILY REFILL RIGHT (AC-FT),CUMULATIVE REFILL RIGHT (AC-FT), PALISADE GAGE (CFS),   ,Other   (CFS),& Wolford  Exchange (CFS),ADDL CONT REL FOR WOLFORD EXCH and CO Water Trust (AC-FT),TOTAL TUNNEL DIVERSIONS (CFS),FRYINGPAN TUNNEL DIVERSIONS (CFS),BOUSTEAD FRYINGPAN DIVERSIONS (AC-FT),ADDITIONAL CONTRACT RELEASE (CFS),ADDL CONT REL FOR VARIOUS (AC-FT)
2009-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-02,FRI,7724.609333333334,66258,,72.9,,72.9,42.65044113940006,N,0,39,39,,0,0,0,0,0,0,0,0,0,0,0,20825,39,131.7728,74.819,-1.918999999999997,0,97.87279999999998,173.2933,343.72726055,7.2406500000000165,66393.96892500001,7.2406500000000165,66393.96892500001,0,0,,,,,,,,,,
2010-04-03,SAT,7724.52,66191,,72.77,,72.77,38.99132593899672,N,0,38.99132593899672,38.99132593899672,,0,0,0,0,0,0,0,0,0,0,0,20825,38.99132593899672,181.2836,75.95570000000001,-3.1857000000000113,0,147.50492593899673,320.7982259389967,636.30328115,0,66393.96892500001,0,66393.96892500001,0,0,,,,,,,,,,
2010-04-04,SUN,7724.450666666667,66139,,72.77,,72.77,46.55371565414671,N,0,39,39,,0,0,0,0,0,0,0,0,0,0,0,20825,39,176.29719999999998,74.8874,-2.1174000000000035,0,142.5272,463.3254259389967,919.00598235,14.982794999999994,66408.95172000001,14.982794999999994,66408.95172000001,0,0,,,,,,,,,,
2010-04-05,MON,7724.4,66101,,75.04,,75.04,55.881946054953374,N,0,39,39,,0,0,0,0,0,0,0,0,0,0,0,20825,39,182.4486,74.41799999999999,0.6220000000000141,0,146.40859999999998,609.7340259389966,1209.40744045,33.48534000000002,66442.43706000001,33.48534000000002,66442.43706000001,0,0,,,,,,,,,,
2010-04-06,TUE,7724.310666666666,66034,,72.83,,72.83,39.05132593899672,N,0,39,39,,0,0,0,0,0,0,0,0,0,0,0,20825,39,182.7502,73.94579999999999,-1.115799999999993,0,148.92020000000002,758.6542259389967,1504.79065715,0.10180499999999192,66442.53886500001,0.10180499999999192,66442.53886500001,0,0,,,,,,,,,,
2010-04-07,WED,7724.249333333333,65988,,72.63,,72.63,49.4386715402067,N,0,39,39,,0,0,0,0,0,0,0,0,0,0,0,20825,39,182.1116,75.1403,-2.510300000000001,0,148.48160000000001,907.1358259389967,1799.3039107500001,20.705104999999985,66463.24397000001,20.705104999999985,66463.24397000001,0,0,,,,,,,,,,
2010-04-08,THU,7724.189333333334,65943,,72.89,,72.89,50.202830854550044,N,0,39,39,,0,0,0,0,0,0,0,0,0,0,0,20825,39,221.9449,76.1108,-3.220799999999997,0,188.05489999999998,1095.1907259389968,2172.3108049,22.220815000000012,66485.464785,22.220815000000012,66485.464785,0,0,,,,,,,,,,
2010-04-09,FRI,7724.149333333334,65913,,73.07,,73.07,57.94522056970002,N,0,39,39,,0,0,0,0,0,0,0,0,0,0,0,20825,39,189.4861,76.0075,-2.9375,0,155.4161,1250.6068259389967,2480.57863925,37.57784499999999,66523.04263000001,37.57784499999999,66523.04263000001,0,0,,,,,,,,,,
2010-04-10,SAT,7724.16,65921,,73.18,,73.18,77.21327451474667,N,0,39,39,,0,0,0,0,0,0,0,0,0,0,0,20825,39,189.4858,74.9467,-1.7667000000000002,0,155.3058,1405.9126259389968,2788.6276935500005,75.79603000000003,66598.83866000001,75.79603000000003,66598.83866000001,0,0,,,,,,,,,,
2010-04-11,SUN,7724.229333333334,65973,,73.3,,73.3,99.51628434585328,N,0,39,39,,0,0,0,0,0,0,0,0,0,0,0,20825,39,188.64340000000004,74.2907,-0.9907000000000039,0,154.34340000000003,1560.2560259389968,3094.7678274500004,120.03404999999998,66718.87271000001,120.03404999999998,66718.87271000001,0,0,,,,,,,,,,
2010-04-12,MON,7724.36,66071,,73.7,,73.7,123.1076128056466,N,0,39,39,,0,0,0,0,0,0,0,0,0,0,0,20825,39,187.1651,74.4409,-0.7408999999999963,0,152.4651,1712.721125938997,3397.1823533000006,166.82745000000003,66885.70016000001,166.82745000000003,66885.70016000001,0,0,,,,,,,,,,
2010-04-13,TUE,7724.569333333333,66228,,73.29,,73.29,152.4430123519032,N,0,39,39,,0,0,0,0,0,0,0,0,0,0,0,20825,39,188.1794,74.366,-1.0759999999999934,0,153.88939999999997,1866.610525938997,3702.4219782000005,225.014215,67110.71437500001,225.014215,67110.71437500001,0,0,,,,,,,,,,
2010-04-14,WED,7724.729333333334,66348,,73.43,,73.43,133.9291177211999,N,0,39,39,,0,0,0,0,0,0,0,0,0,0,0,20825,39,189.0045,75.9693,-2.5392999999999972,0,154.5745,2021.185025938997,4009.0204989500003,188.291905,67299.00628000002,188.291905,67299.00628000002,0,0,,,,,,,,,,
2010-04-15,THU,7724.96,66521,,72.23,,72.23,159.4495613813965,N,0,39,39,,0,0,0,0,0,0,0,0,0,0,0,20825,39,189.7988,76.4198,-4.189799999999991,0,156.5688,2177.7538259389967,4319.57471375,238.91170499999998,67537.91798500002,238.91170499999998,67537.91798500002,0,0,,,,,,,,,,
2010-04-16,FRI,7725.279470198676,66762,,71.09,,71.09,192.59239475674315,N,0,39,39,,0,0,0,0,0,0,0,0,0,0,0,20825,39,190.3005,76.45,-5.359999999999999,0,158.2105,2335.964325938997,4633.385240500001,304.65051500000004,67842.56850000002,304.65051500000004,67842.56850000002,0,0,,,,,,,,,,
2010-04-17,SAT,7725.760264900662,67125,,71.21,,71.21,254.21983110662967,N,0,39,39,,0,0,0,0,0,0,0,0,0,0,0,20825,39,189.3827,77.0113,-5.801300000000012,0,157.17270000000002,2493.137025938997,4945.1372909500005,426.88853499999993,68269.45703500003,426.88853499999993,68269.45703500003,0,0,,,,,,,,,,
2010-04-18,SUN,7726.200787401574,67459,,71.14,,71.14,239.52921099067305,N,0,39,39,,0,0,0,0,0,0,0,0,0,0,0,20825,39,189.5919,77.41,-6.269999999999996,0,157.45190000000002,2650.588925938997,5257.4431346,397.74969,68667.20672500003,397.74969,68667.20672500003,0,0,,,,,,,,,,
2010-04-19,MON,7726.69028871391,67832,,71.16,,71.16,259.21142425006303,N,0,39,39,,0,0,0,0,0,0,0,0,0,0,0,20825,39,190.7863,77.7019,-6.541899999999998,0,158.62630000000001,2809.215225938997,5572.078400650001,436.78936000000004,69103.99608500002,436.78936000000004,69103.99608500002,0,0,,,,,,,,,,
2010-04-20,TUE,7727.220338983051,68237,,71.46,,71.46,275.64452230904965,N,0,39,39,,0,0,0,0,0,0,0,0,0,0,0,20825,39,192.3832,76.983,-5.52300000000001,0,159.9232,2969.138425938997,5889.286067850001,469.38441,69573.38049500002,469.38441,69573.38049500002,0,0,,,,,,,,,,
2010-04-21,WED,7727.779661016949,68666,,71.74,,71.74,288.0243458532896,N,0,39,39,,0,0,0,0,0,0,0,0,0,0,0,20825,39,192.3829,75.2557,-3.5157000000000096,0,159.6429,3128.781325938997,6205.937760000001,493.93978999999996,70067.32028500002,493.93978999999996,70067.32028500002,0,0,,,,,,,,,,
2010-04-22,THU,7728.449612403101,69183,,71.74,,71.74,332.3903655155029,N,0,39,39,,0,0,0,0,0,0,0,0,0,0,0,20825,39,245.3464,75.7987,-4.058700000000002,0,212.6064,3341.387725938997,6627.6425544,581.93979,70649.26007500003,581.93979,70649.26007500003,0,0,,,,,,,,,,
2010-04-23,FRI,7728.980620155039,69594,,71.41,,71.41,278.61947819510965,N,0,39,39,,0,0,0,0,0,0,0,0,0,0,0,20825,39,287.9248,76.78989999999999,-5.379899999999992,0,255.5148,3596.902525938997,7134.4561602,475.285235,71124.54531000003,475.285235,71124.54531000003,0,0,,,,,,,,,,
2010-04-24,SAT,7729.340179717587,69874,,71.32,,71.32,212.48460801613308,N,0,39,39,,0,0,0,0,0,0,0,0,0,0,0,20825,39,288.5545,77.2415,-5.921500000000009,0,256.2345,3853.137025938997,7642.69729095,344.10672,71468.65203000003,344.10672,71468.65203000003,0,0,,,,,,,,,,
2010-04-25,SUN,7729.620025673941,70092,,71.22,,71.22,181.12673052684647,N,0,39,39,,0,0,0,0,0,0,0,0,0,0,0,20825,39,289.1018,76.3309,-5.110900000000001,0,256.8818,4110.018825938997,8152.222341250001,281.90837,71750.56040000003,281.90837,71750.56040000003,0,0,,,,,,,,,,
2010-04-26,MON,7729.849807445443,70271,,71.7,,71.7,161.94451726745652,N,0,39,39,,0,0,0,0,0,0,0,0,0,0,0,20825,39,290.1782,75.8993,-4.199299999999994,0,257.4782,4367.4970259389975,8662.930350950002,243.86045000000001,71994.42085000002,243.86045000000001,71994.42085000002,0,0,,,,,,,,,,
2010-04-27,TUE,7730.059796437659,70435,,71.85,,71.85,154.53212755230652,N,0,39,39,,0,0,0,0,0,0,0,0,0,0,0,20825,39,291.7685,76.65769999999999,-4.807699999999997,0,258.9185,4626.415525938997,9176.495195700001,229.157975,72223.57882500002,229.157975,72223.57882500002,0,0,,,,,,,,,,
